source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
604920305119088128,132.93936817162913,11.909813405191208,17.80563,2.2930622,0.9667236704309473,-11.105955469461191,-2.8705281742317434,1.0322332,8.735595024716938
604920309413774080,132.93921266025146,11.912328584253741,20.813696,1.9922924,3.310892159898395,-10.856338059212199,-4.525662319582129,1.0316485,8.82590709303877
604920584292552832,132.79845931610862,11.814040886829336,13.630787,0.7623348,1.158334969025947,-11.376567188273864,-2.9606708863186926,0.95820135,1.566845412032064
604920618651752064,132.80332177962217,11.817359252312684,20.85694,1.435709,,,,,1.2737413911200441
604920618652285952,132.8032899424663,11.830617199660905,18.711836,1.9011574,1.0063032886861498,-3.411255085467973,-6.872231846786456,1.0345783,1.5240789156526913
604920653012020864,132.8202115546347,11.827417392336024,15.765214,1.4140682,1.1464200613960638,-11.082371389177212,-2.9834235703144625,0.9765713,0.7018443466796983
604920687371751936,132.83380736373863,11.83978233596769,13.801401,0.76132584,1.13939745499583,-11.03174515596189,-2.7026667738845536,0.9929956,1.4783696918599818
604921134047534208,132.83501418928853,11.846928716670739,20.95206,1.53475,,,,,1.9066818420351928
604921752523795200,132.789253285759,11.863381664687653,20.729353,2.2443104,-0.5060283753852092,4.256897691538493,-6.122893002684233,1.0452012,3.500222396339677
604922229264428544,132.7885093808361,11.8942894717019,16.583542,1.4460363,1.153007130081916,-10.76477462434156,-3.0498992404062353,0.987611,5.124818247008319
604922572862196864,132.80310614473592,11.917159456808903,20.604914,2.1401691,0.2725436789518206,-14.314812563411618,-4.5489745776637855,1.065199,6.1631341920406575
604922748955037952,132.90463220965108,11.891369497127112,19.759342,2.1574364,-1.0495975860423277,-8.134663943818538,0.25636219522974024,1.2179061,6.475898189229646
604922779020241536,132.882920070015,11.890677681952116,16.444506,0.95236397,0.5560349360598632,-0.056381644158462585,-7.264780368876425,0.9734274,5.591884050890771
604922847739724800,132.90651199892196,11.904548876944364,18.046719,2.0333862,1.3067721473518452,-11.50859593286893,-2.739089230363826,0.99843377,7.11979242481638
604922886394972160,132.92173740543262,11.908062443017352,12.646031,0.7396383,1.2049308891291945,-11.067134202425379,-2.9028143256332104,0.98064786,7.893999620054805
604923126912959104,132.88354241088408,11.91905446290901,13.500302,0.80389977,1.1911351747846974,-11.002818180143164,-2.71523604682063,1.0075787,7.0378485038833265
604923470510324224,132.9534438346125,11.947554554442505,12.654641,1.1066475,1.2449842824121797,-11.021188736717914,-3.0826603419657657,1.0063598,10.886538344664467
604923809818135936,132.84153499391556,11.921633562675899,18.213108,2.0739918,1.6094496898716233,-10.776942233681996,-3.327830014188711,1.0311267,6.370432730625271
604924050330699008,132.86856311768005,11.961338466460596,20.652254,1.6804848,3.605898795712793,-0.966877200043835,-2.94164382370605,1.1518155,9.047372200410095
604924088985646464,132.82576245861543,11.935150004021255,18.129925,2.060463,1.2681391936584827,-11.206534220893747,-2.8087971542519847,1.0323404,7.107141241794131
604924222130456064,132.84886078416395,11.96002193833573,20.443447,2.121395,2.0877654201422873,-8.747014859203553,-25.776839033017122,1.0233239,8.712684488108758
604926116210341760,133.19150962438573,11.784637052586886,19.61314,2.260788,1.1852524807103348,-4.01965637069779,-13.188532477628943,1.0098962,21.61159851176234
604926489873840384,133.1859340333147,11.806748458587872,21.072752,1.178505,,,,,21.20589294380202
604927108346567168,133.32453360275983,11.80915064554696,18.483068,2.8807583,1.2691381249405491,11.865617361305668,-17.44383197631639,1.3144478,29.34073847005409
604929242945531520,133.31673263986238,11.930344630664292,20.747551,,4.567817484857058,-16.24887152589117,-5.502604709047537,0.91818285,29.66692536636895
604929410449715712,133.15779775835915,11.829610462275483,19.779396,1.3303452,0.34696246203251907,-1.5328303419531553,2.2687830832737395,0.9931414,19.559584340623562
604929552184175488,133.17154177734116,11.846774488562081,14.359551,0.7587261,0.8614205540120929,1.1554570551000756,-12.498314447154671,1.0292035,20.430589861527018
604930269442506240,133.19257595649665,11.884451038029855,19.11311,1.4560375,0.5710471935073487,-6.7886408664071825,-2.8120027187825825,0.9956172,21.963950813474938
604930613042353280,133.12848183016908,11.869315013874479,21.067133,1.8953514,,,,,18.098756375574887
604930819199142656,133.10306556105866,11.883234598782355,20.453808,1.606842,0.602691400597968,1.4763090186333327,-8.575869399032566,0.9395855,16.80929827193522
